Date,Close
2017-05-09,82.30999755859375
2017-05-10,81.91000366210938
2017-05-11,82.61000061035156
2017-05-12,82.55000305175781
2017-05-15,82.80000305175781
2017-05-16,82.55000305175781
2017-05-17,81.98999786376953
2017-05-18,81.75
2017-05-19,81.93000030517578
2017-05-22,82.29000091552734
2017-05-23,82.58000183105469
2017-05-24,82.29000091552734
2017-05-25,81.75
2017-05-26,81.55000305175781
2017-05-30,81.0999984741211
2017-05-31,80.5
2017-06-01,80.69999694824219
2017-06-02,79.5
2017-06-05,80.12000274658203
2017-06-06,81.20999908447266
2017-06-07,80.91000366210938
2017-06-08,80.62000274658203
2017-06-09,82.12999725341797
2017-06-12,82.93000030517578
2017-06-13,82.95999908447266
2017-06-14,82.06999969482422
2017-06-15,82.26000213623047
2017-06-16,83.48999786376953
2017-06-19,82.76000213623047
2017-06-20,82.30999755859375
2017-06-21,81.44000244140625
2017-06-22,81.08000183105469
2017-06-23,81.61000061035156
2017-06-26,81.23999786376953
2017-06-27,81.11000061035156
2017-06-28,81.52999877929688
2017-06-29,80.69999694824219
2017-06-30,80.7300033569336
2017-07-03,82.0999984741211
2017-07-05,80.8499984741211
2017-07-06,80.12000274658203
2017-07-07,80.22000122070312
2017-07-10,80.16000366210938
2017-07-11,80.5999984741211
2017-07-12,80.95999908447266
2017-07-13,80.97000122070312
2017-07-14,81.27999877929688
2017-07-17,80.86000061035156
2017-07-18,80.5999984741211
2017-07-19,80.8499984741211
2017-07-20,80.86000061035156
2017-07-21,80.12000274658203
2017-07-24,79.87000274658203
2017-07-25,80.2699966430664
2017-07-26,80.37000274658203
2017-07-27,80.83000183105469
2017-07-28,79.5999984741211
2017-07-31,80.04000091552734
2017-08-01,80.16999816894531
2017-08-02,80.5999984741211
2017-08-03,80.48999786376953
2017-08-04,80.20999908447266
2017-08-07,80.16000366210938
2017-08-08,79.95999908447266
2017-08-09,80.20999908447266
2017-08-10,78.97000122070312
2017-08-11,78.20999908447266
2017-08-14,78.2300033569336
2017-08-15,78.04000091552734
2017-08-16,77.47000122070312
2017-08-17,76.26000213623047
2017-08-18,76.63999938964844
2017-08-21,76.37999725341797
2017-08-22,76.73999786376953
2017-08-23,76.61000061035156
2017-08-24,76.33000183105469
2017-08-25,76.72000122070312
2017-08-28,76.47000122070312
2017-08-29,76.44999694824219
2017-08-30,76.0999984741211
2017-08-31,76.33000183105469
2017-09-01,76.56999969482422
2017-09-05,77.18000030517578
2017-09-06,78.77999877929688
2017-09-07,79.02999877929688
2017-09-08,78.81999969482422
2017-09-11,79.25
2017-09-12,79.5
2017-09-13,79.7699966430664
2017-09-14,80.08999633789062
2017-09-15,80.06999969482422
2017-09-18,80.08999633789062
2017-09-19,80.22000122070312
2017-09-20,80.55000305175781
2017-09-21,79.88999938964844
2017-09-22,79.91999816894531
2017-09-25,80.9800033569336
2017-09-26,80.88999938964844
2017-09-27,81.43000030517578
2017-09-28,82.19000244140625
2017-09-29,81.9800033569336
2017-10-02,81.62999725341797
2017-10-03,81.76000213623047
2017-10-04,81.79000091552734
2017-10-05,82.0199966430664
2017-10-06,81.70999908447266
2017-10-09,82.02999877929688
2017-10-10,82.26000213623047
2017-10-11,82.5999984741211
2017-10-12,82.43000030517578
2017-10-13,82.41000366210938
2017-10-16,82.80999755859375
2017-10-17,82.95999908447266
2017-10-18,82.76000213623047
2017-10-19,82.73999786376953
2017-10-20,83.11000061035156
2017-10-23,83.23999786376953
2017-10-24,83.47000122070312
2017-10-25,83.16999816894531
2017-10-26,83.47000122070312
2017-10-27,83.70999908447266
2017-10-30,83.54000091552734
2017-10-31,83.3499984741211
2017-11-01,83.87000274658203
2017-11-02,83.52999877929688
2017-11-03,83.18000030517578
2017-11-06,83.75
2017-11-07,83.58000183105469
2017-11-08,83.47000122070312
2017-11-09,83.97000122070312
2017-11-10,82.94000244140625
2017-11-13,82.88999938964844
2017-11-14,82.23999786376953
2017-11-15,81.20999908447266
2017-11-16,80.55999755859375
2017-11-17,80.23999786376953
2017-11-20,80.55000305175781
2017-11-21,80.87000274658203
2017-11-22,81.0999984741211
2017-11-24,81.41999816894531
2017-11-27,81.11000061035156
2017-11-28,81.66999816894531
2017-11-29,82.2699966430664
2017-11-30,83.29000091552734
2017-12-01,83.45999908447266
2017-12-04,83.56999969482422
2017-12-05,82.88999938964844
2017-12-06,82.27999877929688
2017-12-07,82.55000305175781
2017-12-08,82.66000366210938
2017-12-11,83.02999877929688
2017-12-12,82.76000213623047
2017-12-13,83.12000274658203
2017-12-14,82.9000015258789
2017-12-15,83.02999877929688
2017-12-18,82.94000244140625
2017-12-19,82.44000244140625
2017-12-20,82.87000274658203
2017-12-21,83.8499984741211
2017-12-22,83.97000122070312
2017-12-26,83.9800033569336
2017-12-27,83.9000015258789
2017-12-28,84.0199966430664
2017-12-29,83.63999938964844
2018-01-02,85.02999877929688
2018-01-03,86.69999694824219
2018-01-04,86.81999969482422
2018-01-05,86.75
2018-01-08,87.13999938964844
2018-01-09,86.7699966430664
2018-01-10,86.08000183105469
2018-01-11,86.93000030517578
2018-01-12,87.5199966430664
2018-01-16,86.97000122070312
2018-01-17,88.0
2018-01-18,87.43000030517578
2018-01-19,87.1500015258789
2018-01-22,88.25
2018-01-23,88.30000305175781
2018-01-24,88.52999877929688
2018-01-25,88.37000274658203
2018-01-26,89.0
2018-01-29,88.01000213623047
2018-01-30,86.77999877929688
2018-01-31,87.30000305175781
2018-02-01,89.06999969482422
2018-02-02,84.52999877929688
2018-02-05,79.72000122070312
2018-02-06,78.3499984741211
2018-02-07,76.94000244140625
2018-02-08,76.06999969482422
2018-02-09,75.77999877929688
2018-02-12,76.41999816894531
2018-02-13,76.30000305175781
2018-02-14,76.45999908447266
2018-02-15,76.20999908447266
2018-02-16,76.54000091552734
2018-02-20,75.75
2018-02-21,74.88999938964844
2018-02-22,75.86000061035156
2018-02-23,77.52999877929688
2018-02-26,78.83999633789062
2018-02-27,77.5
2018-02-28,75.73999786376953
2018-03-01,75.19999694824219
2018-03-02,75.55000305175781
2018-03-05,76.2699966430664
2018-03-06,76.18000030517578
2018-03-07,74.26000213623047
2018-03-08,74.12000274658203
2018-03-09,74.55999755859375
2018-03-12,75.23999786376953
2018-03-13,74.52999877929688
2018-03-14,73.5999984741211
2018-03-15,74.41999816894531
2018-03-16,75.12000274658203
2018-03-19,74.1500015258789
2018-03-20,73.98999786376953
2018-03-21,75.04000091552734
2018-03-22,73.5
2018-03-23,72.88999938964844
2018-03-26,74.0
2018-03-27,73.69999694824219
2018-03-28,72.80999755859375
2018-03-29,74.61000061035156
2018-04-02,73.22000122070312
2018-04-03,75.0199966430664
2018-04-04,74.87000274658203
2018-04-05,76.0199966430664
2018-04-06,74.87000274658203
2018-04-09,74.87000274658203
2018-04-10,77.06999969482422
2018-04-11,77.43000030517578
2018-04-12,77.22000122070312
2018-04-13,77.83999633789062
2018-04-16,78.54000091552734
2018-04-17,78.33000183105469
2018-04-18,79.22000122070312
2018-04-19,79.41999816894531
2018-04-20,79.0
2018-04-23,79.56999969482422
2018-04-24,78.3499984741211
2018-04-25,79.5
2018-04-26,80.86000061035156
2018-04-27,77.79000091552734
2018-04-30,77.75
2018-05-01,76.94999694824219
2018-05-02,76.80000305175781
2018-05-03,76.54000091552734
2018-05-04,76.9000015258789
2018-05-07,77.73999786376953
2018-05-08,78.08999633789062
2018-05-09,79.93000030517578
2018-05-10,81.72000122070312
2018-05-11,81.27999877929688
2018-05-14,81.83000183105469
2018-05-15,81.79000091552734
2018-05-16,82.0199966430664
2018-05-17,81.87999725341797
2018-05-18,81.30000305175781
2018-05-21,82.27999877929688
2018-05-22,81.63999938964844
2018-05-23,82.1500015258789
2018-05-24,80.2699966430664
2018-05-25,78.70999908447266
2018-05-29,78.41999816894531
2018-05-30,81.5
2018-05-31,81.23999786376953
2018-06-01,81.83000183105469
2018-06-04,80.97000122070312
2018-06-05,80.68000030517578
2018-06-06,82.05999755859375
2018-06-07,82.87999725341797
2018-06-08,83.5999984741211
2018-06-11,83.0999984741211
2018-06-12,82.41999816894531
2018-06-13,81.51000213623047
2018-06-14,81.88999938964844
2018-06-15,80.66000366210938
2018-06-18,80.81999969482422
2018-06-19,80.69999694824219
2018-06-20,80.44999694824219
2018-06-21,79.69000244140625
2018-06-22,81.37999725341797
2018-06-25,79.73999786376953
2018-06-26,80.63999938964844
2018-06-27,81.70999908447266
2018-06-28,81.97000122070312
2018-06-29,82.7300033569336
2018-07-02,81.76000213623047
2018-07-03,82.23999786376953
2018-07-05,82.30999755859375
2018-07-06,82.33000183105469
2018-07-09,82.9000015258789
2018-07-10,83.66000366210938
2018-07-11,82.58999633789062
2018-07-12,82.69000244140625
2018-07-13,83.30999755859375
2018-07-16,82.48999786376953
2018-07-17,82.30999755859375
2018-07-18,82.22000122070312
2018-07-19,82.01000213623047
2018-07-20,81.4000015258789
2018-07-23,81.4000015258789
2018-07-24,83.01000213623047
2018-07-25,83.58999633789062
2018-07-26,84.23999786376953
2018-07-27,81.91999816894531
2018-07-30,81.73999786376953
2018-07-31,81.51000213623047
2018-08-01,80.38999938964844
2018-08-02,79.91000366210938
2018-08-03,80.19999694824219
2018-08-06,80.18000030517578
2018-08-07,81.2699966430664
2018-08-08,80.7300033569336
2018-08-09,80.31999969482422
2018-08-10,79.41999816894531
2018-08-13,78.55999755859375
2018-08-14,78.30999755859375
2018-08-15,76.94000244140625
2018-08-16,78.0
2018-08-17,78.26000213623047
2018-08-20,78.80999755859375
2018-08-21,78.83000183105469
2018-08-22,79.95999908447266
2018-08-23,79.08000183105469
2018-08-24,79.62000274658203
2018-08-27,80.4000015258789
2018-08-28,80.27999877929688
2018-08-29,80.86000061035156
2018-08-30,80.51000213623047
2018-08-31,80.16999816894531
2018-09-04,80.29000091552734
2018-09-05,81.36000061035156
2018-09-06,80.45999908447266
2018-09-07,81.83000183105469
2018-09-10,81.70999908447266
2018-09-11,82.86000061035156
2018-09-12,83.12999725341797
2018-09-13,82.31999969482422
2018-09-14,82.91999816894531
2018-09-17,83.41000366210938
2018-09-18,83.62999725341797
2018-09-19,84.62999725341797
2018-09-20,84.81999969482422
2018-09-21,85.16999816894531
2018-09-24,86.5999984741211
2018-09-25,86.5
2018-09-26,85.77999877929688
2018-09-27,85.7699966430664
2018-09-28,85.0199966430664
2018-10-01,85.80999755859375
2018-10-02,86.45999908447266
2018-10-03,86.1500015258789
2018-10-04,85.58000183105469
2018-10-05,85.33999633789062
2018-10-08,86.12999725341797
2018-10-09,86.51000213623047
2018-10-10,84.5199966430664
2018-10-11,81.5999984741211
2018-10-12,81.37999725341797
2018-10-15,80.81999969482422
2018-10-16,81.19999694824219
2018-10-17,81.5
2018-10-18,81.8499984741211
2018-10-19,81.97000122070312
2018-10-22,81.1500015258789
2018-10-23,79.83999633789062
2018-10-24,77.62000274658203
2018-10-25,78.30999755859375
2018-10-26,77.52999877929688
2018-10-29,77.05000305175781
2018-10-30,78.77999877929688
2018-10-31,79.68000030517578
2018-11-01,80.66999816894531
2018-11-02,81.94999694824219
2018-11-05,81.63999938964844
2018-11-06,81.98999786376953
2018-11-07,83.02999877929688
2018-11-08,81.70999908447266
2018-11-09,80.87000274658203
2018-11-12,79.83000183105469
2018-11-13,78.0
2018-11-14,77.38999938964844
2018-11-15,78.19000244140625
2018-11-16,78.95999908447266
2018-11-19,79.22000122070312
2018-11-20,76.97000122070312
2018-11-21,77.55999755859375
2018-11-23,75.48999786376953
2018-11-26,76.9800033569336
2018-11-27,77.05000305175781
2018-11-28,78.44999694824219
2018-11-29,79.05999755859375
2018-11-30,79.5
2018-12-03,81.22000122070312
2018-12-04,79.43000030517578
2018-12-06,78.38999938964844
2018-12-07,77.63999938964844
2018-12-10,76.54000091552734
2018-12-11,76.68000030517578
2018-12-12,76.0199966430664
2018-12-13,76.9800033569336
2018-12-14,75.58000183105469
2018-12-17,74.04000091552734
2018-12-18,72.0
2018-12-19,70.77999877929688
2018-12-20,68.62999725341797
2018-12-21,68.12000274658203
2018-12-24,65.51000213623047
2018-12-26,68.63999938964844
2018-12-27,68.94000244140625
2018-12-28,68.16999816894531
2018-12-31,68.19000244140625
2019-01-02,69.69000244140625
2019-01-03,68.62000274658203
2019-01-04,71.1500015258789
2019-01-07,71.5199966430664
2019-01-08,72.04000091552734
2019-01-09,72.41999816894531
2019-01-10,72.05000305175781
2019-01-11,71.72000122070312
2019-01-14,71.62999725341797
2019-01-15,71.66999816894531
2019-01-16,71.63999938964844
2019-01-17,72.12999725341797
2019-01-18,72.98999786376953
2019-01-22,71.88999938964844
2019-01-23,71.30000305175781
2019-01-24,71.4000015258789
2019-01-25,71.72000122070312
2019-01-28,71.23999786376953
2019-01-29,71.51000213623047
2019-01-30,72.29000091552734
2019-01-31,73.27999877929688
2019-02-01,75.91999816894531
2019-02-04,74.81999969482422
2019-02-05,75.58999633789062
2019-02-06,75.26000213623047
2019-02-07,74.68000030517578
2019-02-08,73.9800033569336
2019-02-11,74.0999984741211
2019-02-12,75.4000015258789
2019-02-13,76.25
2019-02-14,76.2699966430664
2019-02-15,77.70999908447266
2019-02-19,78.2300033569336
2019-02-20,78.52999877929688
2019-02-21,77.81999969482422
2019-02-22,78.41999816894531
2019-02-25,78.5
2019-02-26,78.66000366210938
2019-02-27,79.47000122070312
2019-02-28,79.02999877929688
2019-03-01,80.0
2019-03-04,80.30999755859375
2019-03-05,80.19000244140625
2019-03-06,79.27999877929688
2019-03-07,80.16000366210938
2019-03-08,79.01000213623047
2019-03-11,79.77999877929688
2019-03-12,80.0
2019-03-13,80.70999908447266
2019-03-14,80.44000244140625
2019-03-15,80.1500015258789
2019-03-18,81.08000183105469
2019-03-19,80.87000274658203
2019-03-20,81.31999969482422
2019-03-21,81.79000091552734
2019-03-22,80.4800033569336
2019-03-25,79.91999816894531
2019-03-26,80.95999908447266
2019-03-27,80.33999633789062
2019-03-28,80.73999786376953
2019-03-29,80.80000305175781
2019-04-01,81.7300033569336
2019-04-02,81.37999725341797
2019-04-03,80.9000015258789
2019-04-04,82.05000305175781
2019-04-05,82.48999786376953
2019-04-08,83.0
2019-04-09,81.93000030517578
2019-04-10,81.55999755859375
2019-04-11,81.94999694824219
2019-04-12,80.91999816894531
2019-04-15,80.6500015258789
2019-04-16,81.19999694824219
2019-04-17,81.43000030517578
2019-04-18,81.12999725341797
2019-04-22,82.9000015258789
2019-04-23,83.37999725341797
2019-04-24,81.76000213623047
2019-04-25,82.22000122070312
2019-04-26,80.48999786376953
2019-04-29,79.97000122070312
2019-04-30,80.27999877929688
2019-05-01,78.66999816894531
2019-05-02,77.29000091552734
2019-05-03,77.47000122070312
2019-05-06,77.12999725341797
2019-05-07,76.72000122070312
2019-05-08,76.83999633789062
2019-05-09,76.7699966430664
2019-05-10,76.55999755859375
2019-05-13,75.70999908447266
2019-05-14,75.80999755859375
2019-05-15,76.37000274658203
2019-05-16,76.36000061035156
2019-05-17,75.91000366210938
2019-05-20,75.9000015258789
2019-05-21,76.25
2019-05-22,75.55999755859375
2019-05-23,73.79000091552734
2019-05-24,74.0999984741211
2019-05-28,72.61000061035156
2019-05-29,72.16000366210938
2019-05-30,71.97000122070312
2019-05-31,70.7699966430664
2019-06-03,71.87999725341797
2019-06-04,73.58999633789062
2019-06-05,72.9800033569336
2019-06-06,74.30999755859375
2019-06-07,74.58000183105469
2019-06-10,74.91000366210938
2019-06-11,74.83999633789062
2019-06-12,74.02999877929688
2019-06-13,74.68000030517578
2019-06-14,74.3499984741211
2019-06-17,75.08999633789062
2019-06-18,75.73999786376953
2019-06-19,75.31999969482422
2019-06-20,76.61000061035156
2019-06-21,77.69000244140625
2019-06-24,76.94999694824219
2019-06-25,76.2699966430664
2019-06-26,76.5999984741211
2019-06-27,75.81999969482422
2019-06-28,76.62999725341797
2019-07-01,76.55999755859375
2019-07-02,75.72000122070312
2019-07-03,76.44000244140625
2019-07-05,76.12999725341797
2019-07-08,76.4800033569336
2019-07-09,76.43000030517578
2019-07-10,77.51000213623047
2019-07-11,77.56999969482422
2019-07-12,77.62999725341797
2019-07-15,77.08000183105469
2019-07-16,75.93000030517578
2019-07-17,75.4800033569336
2019-07-18,74.83999633789062
2019-07-19,74.98999786376953
2019-07-22,75.06999969482422
2019-07-23,75.37000274658203
2019-07-24,75.36000061035156
2019-07-25,74.93000030517578
2019-07-26,74.80999755859375
2019-07-29,75.33999633789062
2019-07-30,75.3499984741211
2019-07-31,74.36000061035156
2019-08-01,72.45999908447266
2019-08-02,71.75
2019-08-05,70.27999877929688
2019-08-06,70.95999908447266
2019-08-07,70.5
2019-08-08,72.37999725341797
2019-08-09,70.83999633789062
2019-08-12,69.62999725341797
2019-08-13,70.48999786376953
2019-08-14,67.6500015258789
2019-08-15,67.25
2019-08-16,68.30000305175781
2019-08-19,69.44999694824219
2019-08-20,69.02999877929688
2019-08-21,69.72000122070312
2019-08-22,69.56999969482422
2019-08-23,67.48999786376953
2019-08-26,67.8499984741211
2019-08-27,67.19000244140625
2019-08-28,67.68000030517578
2019-08-29,68.43000030517578
2019-08-30,68.4800033569336
2019-09-03,68.55999755859375
2019-09-04,69.29000091552734
2019-09-05,70.2699966430664
2019-09-06,70.93000030517578
2019-09-09,71.48999786376953
2019-09-10,72.06999969482422
2019-09-11,71.93000030517578
2019-09-12,71.9800033569336
2019-09-13,72.63999938964844
2019-09-16,73.7300033569336
2019-09-17,73.16999816894531
2019-09-18,72.81999969482422
2019-09-19,72.33000183105469
2019-09-20,72.08000183105469
2019-09-23,72.12999725341797
2019-09-24,71.13999938964844
2019-09-25,71.3499984741211
2019-09-26,70.97000122070312
2019-09-27,71.4800033569336
2019-09-30,70.61000061035156
2019-10-01,68.94999694824219
2019-10-02,67.1500015258789
2019-10-03,67.9800033569336
2019-10-04,68.97000122070312
2019-10-07,68.0199966430664
2019-10-08,66.69999694824219
2019-10-09,67.44000244140625
2019-10-10,68.25
2019-10-11,68.9800033569336
2019-10-14,69.18000030517578
2019-10-15,69.41999816894531
2019-10-16,68.2300033569336
2019-10-17,68.13999938964844
2019-10-18,67.61000061035156
2019-10-21,68.73999786376953
2019-10-22,69.08999633789062
2019-10-23,69.75
2019-10-24,69.08999633789062
2019-10-25,69.25
2019-10-28,68.63999938964844
2019-10-29,68.44000244140625
2019-10-30,67.72000122070312
2019-10-31,67.56999969482422
2019-11-01,69.5999984741211
2019-11-04,71.66999816894531
2019-11-05,73.08999633789062
2019-11-06,71.48999786376953
2019-11-07,73.01000213623047
2019-11-08,70.7699966430664
2019-11-11,70.33999633789062
2019-11-12,69.37000274658203
2019-11-13,68.80000305175781
2019-11-14,68.5
2019-11-15,69.19000244140625
2019-11-18,68.5199966430664
2019-11-19,67.81999969482422
2019-11-20,68.02999877929688
2019-11-21,69.66999816894531
2019-11-22,69.37000274658203
2019-11-25,68.91000366210938
2019-11-26,68.73999786376953
2019-11-27,68.69999694824219
2019-11-29,68.12999725341797
2019-12-02,68.41999816894531
2019-12-03,67.87999725341797
2019-12-04,68.6500015258789
